Round	Timestamp	Name	Alliance	Best Attacker	Attack Point	Best Defender	Defense Point
601	2023-05-11 00:15:44	Snake	BARÇA	Snake	10,971,152,012,040,808,169,472	Snake	5,876,920,899,837,781,606,400
600	2023-05-07 21:22:28	Snake	F.C.B	Snake	20,444,226,623,322,669,973,504	Snake	4,566,572,704,354,131,771,392
599	2023-05-04 11:30:04	Snake	○°_°○	Snake	11,718,324,847,323,627,126,784	Snake	11,120,635,356,352,438,337,536
598	2023-05-01 09:16:17	Spartacus™	CF-FT	Spartacus™	16,194,562,533,203,944,407,040	Spartacus™	4,617,362,266,919,539,834,880
597	2023-04-28 06:28:30	Snake	F.C.B	Snake	16,505,579,044,507,914,076,160	Snake	1,896,809,947,167,096,045,568
596	2023-04-25 03:23:29	SHARK	ESP	SHARK	75,870,769,282,464,949,993,472	SHARK	17,665,144,839,690,795,352,064
595	2023-04-22 01:21:45	Guts	1vsALL	Guts	992,083,627,147,162,025,984	Guts	558,253,495,155,355,156,480
594	2023-04-19 00:08:28	Guts	SAD	Guts	14,452,075,796,375,638,016	wesq	13,721,518,851,383,293,952
593	2023-04-15 22:23:10	Snake	BOPE	Snake	44,813,227,883,710,650,515,456	Snake	23,330,244,099,020,332,990,464
592	2023-04-12 16:23:20	Snake	BARÇA	Snake	164,918,546,863,631,881,994,240	Snake	5,242,418,358,386,237,112,320
591	2023-04-12 14:03:15	Snake	BARÇA	Snake	164,918,546,863,631,881,994,240	Snake	5,242,418,358,386,237,112,320
600	2023-05-07 21:22:28	Snake	F.C.B	Snake	20,444,226,623,322,669,973,504	Snake	4,566,572,704,354,131,771,392
599	2023-05-04 11:30:04	Snake	○°_°○	Snake	11,718,324,847,323,627,126,784	Snake	11,120,635,356,352,438,337,536
598	2023-05-01 09:16:17	Spartacus™	CF-FT	Spartacus™	16,194,562,533,203,944,407,040	Spartacus™	4,617,362,266,919,539,834,880
597	2023-04-28 06:28:30	Snake	F.C.B	Snake	16,505,579,044,507,914,076,160	Snake	1,896,809,947,167,096,045,568
596	2023-04-25 03:23:29	SHARK	ESP	SHARK	75,870,769,282,464,949,993,472	SHARK	17,665,144,839,690,795,352,064
595	2023-04-22 01:21:45	Guts	1vsALL	Guts	992,083,627,147,162,025,984	Guts	558,253,495,155,355,156,480
594	2023-04-19 00:08:28	Guts	SAD	Guts	14,452,075,796,375,638,016	wesq	13,721,518,851,383,293,952
593	2023-04-15 22:23:10	Snake	BOPE	Snake	44,813,227,883,710,650,515,456	Snake	23,330,244,099,020,332,990,464
592	2023-04-12 16:23:20	Snake	BARÇA	Snake	164,918,546,863,631,881,994,240	Snake	5,242,418,358,386,237,112,320
591	2023-04-12 14:03:15	Snake	BARÇA	Snake	164,918,546,863,631,881,994,240	Snake	5,242,418,358,386,237,112,320
590	2023-04-12 13:51:04	Snake	BARÇA	Snake	164,918,546,863,631,881,994,240	Snake	5,242,418,358,386,237,112,320
589	2023-04-12 13:47:44	Snake	BARÇA	Snake	164,918,546,863,631,881,994,240	Snake	5,242,418,358,386,237,112,320
588	2023-04-09 12:14:15	Snake	BARÇA	Trend	122,719,557,144,101,102,026,752	Snake	47,668,595,351,227,868,381,184
587	2023-04-06 10:16:03	Snake	BARÇA	Snake	105,644,157,544,952,213,012,480	Snake	7,054,310,224,604,410,413,056
586	2023-04-03 08:52:16	Snake	BARÇA	Snake	87,380,116,608,217,570,607,104	Snake	71,513,562,763,876,609,556,480
585	2023-03-31 06:59:15	Snake	NATO	Snake	52,603,843,414,571,161,223,168	Snake	12,302,107,253,970,049,171,456
584	2023-03-28 04:26:06	Snake	NATO	Snake	70,393,710,069,162,826,530,816	Snake	8,610,358,854,719,414,206,464
583	2023-03-25 02:42:33	RAIN	NATO	RAIN	31,442,410,890,754,617,507,840	RAIN	8,945,548,274,718,730,092,544
582	2023-03-22 01:21:54	Nr1digio	BARÇA	Nr1digio	1,962,753,279,210,312,695,808	Nr1digio	2,147,393,420,188,408,872,960
581	2023-03-19 00:08:09	Nr1digio	SLB	Nr1digio	41,068,649,493,264,613,769,216	Nr1digio	33,408,245,246,928,235,790,336
590	2023-04-12 13:51:04	Snake	BARÇA	Snake	164,918,546,863,631,881,994,240	Snake	5,242,418,358,386,237,112,320
589	2023-04-12 13:47:44	Snake	BARÇA	Snake	164,918,546,863,631,881,994,240	Snake	5,242,418,358,386,237,112,320
588	2023-04-09 12:14:15	Snake	BARÇA	Trend	122,719,557,144,101,102,026,752	Snake	47,668,595,351,227,868,381,184
587	2023-04-06 10:16:03	Snake	BARÇA	Snake	105,644,157,544,952,213,012,480	Snake	7,054,310,224,604,410,413,056
586	2023-04-03 08:52:16	Snake	BARÇA	Snake	87,380,116,608,217,570,607,104	Snake	71,513,562,763,876,609,556,480
585	2023-03-31 06:59:15	Snake	NATO	Snake	52,603,843,414,571,161,223,168	Snake	12,302,107,253,970,049,171,456
584	2023-03-28 04:26:06	Snake	NATO	Snake	70,393,710,069,162,826,530,816	Snake	8,610,358,854,719,414,206,464
583	2023-03-25 02:42:33	RAIN	NATO	RAIN	31,442,410,890,754,617,507,840	RAIN	8,945,548,274,718,730,092,544
582	2023-03-22 01:21:54	Nr1digio	BARÇA	Nr1digio	1,962,753,279,210,312,695,808	Nr1digio	2,147,393,420,188,408,872,960
581	2023-03-19 00:08:09	Nr1digio	SLB	Nr1digio	41,068,649,493,264,613,769,216	Nr1digio	33,408,245,246,928,235,790,336
580	2023-03-15 22:44:37	ANGEL	.	ANGEL	10,143,185,345,852,563,521,536	ANGEL	1,846,950,710,778,389,069,824
579	2023-03-12 20:16:15	Spartacus™	™	Spartacus™	7,721,381,495,246,257,389,568	Spartacus™	3,161,833,752,871,502,872,576
578	2023-03-09 18:38:31	Spartacus™	UAE™	Spartacus™	31,352,938,010,606,091,370,496	Spartacus™	15,097,655,187,330,446,655,488
577	2023-03-06 16:16:26	Bren		Spartacus™	15,609,125,064,167,357,677,568	Spartacus™	13,034,531,743,577,659,146,240
576	2023-03-03 11:42:22	african		african	48,645,746,292,586,168,320	hitex	35,502,301,989,621,592,064
575	2023-02-28 09:34:36	MARVEL	INFINITY	MARVEL	17,134,703,803,601,048,829,952	MARVEL	20,690,680,112,897,476,001,792
574	2023-02-22 00:59:17	Spartacus™	UAE	MARVEL	1,362,043,088,696,427,151,360	характерник	118,875,697,434,202,292,224
573	2023-02-18 23:47:45	maluko	maluko	maluko	3,893,408,862,084,421,648,384	maluko	1,337,185,740,523,131,109,376
572	2023-02-15 21:50:42	Pasa	Pasa	Nr1digio™	1,247,785,166,366,337,662,976	Pasa	8,240,947,029,517,151,502,336
571	2023-02-12 19:59:23	Nr1digio	WIN	Nr1digio	12,281,409,972,321,071,923,200	Nr1digio	5,990,114,064,025,763,446,784
580	2023-03-15 22:44:37	ANGEL	.	ANGEL	10,143,185,345,852,563,521,536	ANGEL	1,846,950,710,778,389,069,824
579	2023-03-12 20:16:15	Spartacus™	™	Spartacus™	7,721,381,495,246,257,389,568	Spartacus™	3,161,833,752,871,502,872,576
578	2023-03-09 18:38:31	Spartacus™	UAE™	Spartacus™	31,352,938,010,606,091,370,496	Spartacus™	15,097,655,187,330,446,655,488
577	2023-03-06 16:16:26	Bren		Spartacus™	15,609,125,064,167,357,677,568	Spartacus™	13,034,531,743,577,659,146,240
576	2023-03-03 11:42:22	african		african	48,645,746,292,586,168,320	hitex	35,502,301,989,621,592,064
575	2023-02-28 09:34:36	MARVEL	INFINITY	MARVEL	17,134,703,803,601,048,829,952	MARVEL	20,690,680,112,897,476,001,792
574	2023-02-22 00:59:17	Spartacus™	UAE	MARVEL	1,362,043,088,696,427,151,360	характерник	118,875,697,434,202,292,224
573	2023-02-18 23:47:45	maluko	maluko	maluko	3,893,408,862,084,421,648,384	maluko	1,337,185,740,523,131,109,376
572	2023-02-15 21:50:42	Pasa	Pasa	Nr1digio™	1,247,785,166,366,337,662,976	Pasa	8,240,947,029,517,151,502,336
571	2023-02-12 19:59:23	Nr1digio	WIN	Nr1digio	12,281,409,972,321,071,923,200	Nr1digio	5,990,114,064,025,763,446,784
570	2023-02-09 00:16:24	Bren	EASY	Sion	457,477,999,157,805,907,968	Sion	553,709,821,232,375,005,184
569	2023-02-05 23:07:45	Slave		Nr1digio™	7,627,895,954,112,103,055,360	Nr1digio™	2,749,948,608,493,016,580,096
568	2023-02-02 20:10:25	Spartacus™	™	Spartacus™	3,171,047,633,984,201,687,040	Spartacus™	4,002,387,948,274,357,108,736
567	2023-01-28 23:53:40	MARVEL	INFINITY	MARVEL	2,418,859,164,239,490,187,264	MARVEL	1,035,653,807,599,348,482,048
566	2023-01-25 20:32:57	Spartacus™	Trajano	Spartacus™	7,627,790,533,725,078,421,504	Spartacus™	6,663,456,704,857,072,730,112
565	2023-01-16 22:31:46	LapizBlau		LapizBlau	1,752,246,752,975,308,455,936	LapizBlau	1,659,820,812,696,640,028,672
564	2023-01-13 20:48:45	ANGEL	WWE	ANGEL	42,797,099,565,979,652,849,664	ANGEL	21,069,930,643,419,442,446,336
563	2023-01-07 11:57:10	Meridius	fw!	Meridius	1,147,431,301,538,721,038,336	Meridius	1,136,028,685,637,407,342,592
562	2023-01-04 10:43:32	Mongolas	69	TVI	1,100,807,839,763,868,155,904	TVI	168,529,607,562,269,949,952
561	2023-01-01 09:50:40	ANGEL	ANGEL	MARVEL	111,357,558,614,193,820,663,808	MARVEL	11,147,332,371,973,803,081,728
570	2023-02-09 00:16:24	Bren	EASY	Sion	457,477,999,157,805,907,968	Sion	553,709,821,232,375,005,184
569	2023-02-05 23:07:45	Slave		Nr1digio™	7,627,895,954,112,103,055,360	Nr1digio™	2,749,948,608,493,016,580,096
568	2023-02-02 20:10:25	Spartacus™	™	Spartacus™	3,171,047,633,984,201,687,040	Spartacus™	4,002,387,948,274,357,108,736
567	2023-01-28 23:53:40	MARVEL	INFINITY	MARVEL	2,418,859,164,239,490,187,264	MARVEL	1,035,653,807,599,348,482,048
566	2023-01-25 20:32:57	Spartacus™	Trajano	Spartacus™	7,627,790,533,725,078,421,504	Spartacus™	6,663,456,704,857,072,730,112
565	2023-01-16 22:31:46	LapizBlau		LapizBlau	1,752,246,752,975,308,455,936	LapizBlau	1,659,820,812,696,640,028,672
564	2023-01-13 20:48:45	ANGEL	WWE	ANGEL	42,797,099,565,979,652,849,664	ANGEL	21,069,930,643,419,442,446,336
563	2023-01-07 11:57:10	Meridius	fw!	Meridius	1,147,431,301,538,721,038,336	Meridius	1,136,028,685,637,407,342,592
562	2023-01-04 10:43:32	Mongolas	69	TVI	1,100,807,839,763,868,155,904	TVI	168,529,607,562,269,949,952
561	2023-01-01 09:50:40	ANGEL	ANGEL	MARVEL	111,357,558,614,193,820,663,808	MARVEL	11,147,332,371,973,803,081,728
560	2022-12-29 00:06:12	Nr1digio™	™	Nr1digio™	7,470,182,186,558,356,979,712	Nr1digio™	2,631,116,003,140,103,569,408
559	2022-12-25 22:33:05	cнαρσทєs	GG	ANGEL	5,242,732,951,664,620,208,128	ANGEL	2,882,407,568,369,916,575,744
558	2022-12-22 14:20:54	Nr1digio™	™	Nr1digio™	10,961,113,714,093,404,979,200	Nr1digio™	9,930,679,887,164,084,322,304
557	2022-12-22 14:18:52	Nr1digio™	™	Nr1digio™	10,961,113,714,093,404,979,200	Nr1digio™	9,930,679,887,164,084,322,304
556	2022-12-19 13:05:14	batmann	BACK	YouTube	517,399,577,807,961,128,960	YouTube	475,259,013,134,224,982,016
555	2022-12-16 11:49:25	batman	BACK	Nr1digito™	10,217,294,227,887,880,142,848	Nr1digito™	8,488,753,097,055,985,991,680
554	2022-12-13 09:48:48	batman	BACK	Nr1digio™	11,200,489,496,977,749,311,488	Nr1digio™	16,180,736,818,586,914,390,016
553	2022-12-10 08:32:01	batman	BACK	Nr1digio™	3,901,616,328,125,164,027,904	Nr1digio™	1,863,034,192,387,640,393,728
552	2022-12-07 07:16:37	batman	BACK	AGUA	5,044,169,969,702,254,149,632	AGUA	1,104,775,625,591,665,983,488
551	2022-12-04 05:41:25	batman	BACK	batman	184,037,503,902,608,130,048	LINHKING	26,818,693,275,323,834,368
560	2022-12-29 00:06:12	Nr1digio™	™	Nr1digio™	7,470,182,186,558,356,979,712	Nr1digio™	2,631,116,003,140,103,569,408
559	2022-12-25 22:33:05	cнαρσทєs	GG	ANGEL	5,242,732,951,664,620,208,128	ANGEL	2,882,407,568,369,916,575,744
558	2022-12-22 14:20:54	Nr1digio™	™	Nr1digio™	10,961,113,714,093,404,979,200	Nr1digio™	9,930,679,887,164,084,322,304
557	2022-12-22 14:18:52	Nr1digio™	™	Nr1digio™	10,961,113,714,093,404,979,200	Nr1digio™	9,930,679,887,164,084,322,304
556	2022-12-19 13:05:14	batmann	BACK	YouTube	517,399,577,807,961,128,960	YouTube	475,259,013,134,224,982,016
555	2022-12-16 11:49:25	batman	BACK	Nr1digito™	10,217,294,227,887,880,142,848	Nr1digito™	8,488,753,097,055,985,991,680
554	2022-12-13 09:48:48	batman	BACK	Nr1digio™	11,200,489,496,977,749,311,488	Nr1digio™	16,180,736,818,586,914,390,016
553	2022-12-10 08:32:01	batman	BACK	Nr1digio™	3,901,616,328,125,164,027,904	Nr1digio™	1,863,034,192,387,640,393,728
552	2022-12-07 07:16:37	batman	BACK	AGUA	5,044,169,969,702,254,149,632	AGUA	1,104,775,625,591,665,983,488
551	2022-12-04 05:41:25	batman	BACK	batman	184,037,503,902,608,130,048	LINHKING	26,818,693,275,323,834,368
550	2022-12-01 03:36:06	ANGEL	PRODUCTI	ANGEL	10,413,494,069,971,973,570,560	ANGEL	3,205,203,617,549,120,962,560
549	2022-11-28 01:08:19	zov		GhostRider™	69,506,636,503,098,511,589,376	cocacola	36,728,897,364,638,555,963,392
548	2022-11-24 17:36:01	batman	BACK	KING	12,971,674,986,327,922,704,384	Di_Ben	2,187,874,681,750,476,292,096
547	2022-11-21 16:04:13	SHARK	I~Y	GhostRider™	44,952,401,399,831,192,403,968		22,053,714,581,871,103,311,872
546	2022-11-18 14:50:00	KING		Cupank	2,542,442,513,030,652,100,608	Batman	811,383,241,478,420,561,920
545	2022-11-15 13:08:07	Meridius	SWAT	Meridius	1,191,420,993,144,902,123,520	Meridius	271,540,799,835,116,634,112
544	2022-11-12 12:06:13	KING	Merdeka	KING	681,080,216,694,942,597,120	KING	42,955,449,873,565,679,616
543	2022-11-09 09:20:17	Meridius	INFINITY	MARVEL	29,699,066,250,809,382,535,168	MARVEL	3,108,122,042,119,998,144,512
542	2022-11-06 06:17:09	Iarrivednow		MARVEL	16,302,796,342,418,596,691,968	MARVEL	33,116,830,380,123,496,644,608
541	2022-11-03 05:01:52	TheAssassin	Assassin	MARVEL	44,851,724,296,774,433,636,352	TheAssassin	5,267,643,661,407,828,836,352
550	2022-12-01 03:36:06	ANGEL	PRODUCTI	ANGEL	10,413,494,069,971,973,570,560	ANGEL	3,205,203,617,549,120,962,560
549	2022-11-28 01:08:19	zov		GhostRider™	69,506,636,503,098,511,589,376	cocacola	36,728,897,364,638,555,963,392
548	2022-11-24 17:36:01	batman	BACK	KING	12,971,674,986,327,922,704,384	Di_Ben	2,187,874,681,750,476,292,096
547	2022-11-21 16:04:13	SHARK	I~Y	GhostRider™	44,952,401,399,831,192,403,968		22,053,714,581,871,103,311,872
546	2022-11-18 14:50:00	KING		Cupank	2,542,442,513,030,652,100,608	Batman	811,383,241,478,420,561,920
545	2022-11-15 13:08:07	Meridius	SWAT	Meridius	1,191,420,993,144,902,123,520	Meridius	271,540,799,835,116,634,112
544	2022-11-12 12:06:13	KING	Merdeka	KING	681,080,216,694,942,597,120	KING	42,955,449,873,565,679,616
543	2022-11-09 09:20:17	Meridius	INFINITY	MARVEL	29,699,066,250,809,382,535,168	MARVEL	3,108,122,042,119,998,144,512
542	2022-11-06 06:17:09	Iarrivednow		MARVEL	16,302,796,342,418,596,691,968	MARVEL	33,116,830,380,123,496,644,608
541	2022-11-03 05:01:52	TheAssassin	Assassin	MARVEL	44,851,724,296,774,433,636,352	TheAssassin	5,267,643,661,407,828,836,352
540	2022-10-31 02:22:46	Gudanggaram	Filter_G	Gudanggaram	8,062,168,702,472,851,292,160	Gudanggaram	2,969,501,561,310,902,484,992
539	2022-10-28 01:08:51	WHISKY	WHISKY	WHISKY	24,172,461,184,034,136,915,968	WHISKY	3,020,790,496,207,569,944,576
538	2022-10-24 23:18:49	GhostRider™		KING	9,978,996,476,936,338,800,640	KING	7,525,715,643,099,505,491,968
537	2022-10-21 22:12:35	DEATH	INFINITY	Alibaba	1,096,465,753,672,450,834,432	Alibaba	1,432,010,122,848,760,758,272
536	2022-10-18 21:05:42	SovietUnion	KGB	SovietUnion	2,781,689,502,801,369,497,600	SovietUnion	1,692,594,716,895,587,598,336
535	2022-10-15 19:35:21	MARVEL	INFINITY	MARVEL	36,353,492,805,766,434,783,232	MARVEL	5,216,512,935,747,199,696,896
534	2022-10-12 17:04:08	ANGEL	INFINITY	Imhotep	1,003,183,104,592,334,553,088	Mammuthone	782,803,229,940,100,628,480
533	2022-10-09 15:57:08	MORENO		Indo_MASUUUUK	5,879,267,855,109,981,208,576	Fenriz	1,236,657,604,477,017,915,392
532	2022-10-06 14:49:17	JESSICA	INFINITY	HAMMER	3,508,294,925,751,471,833,088	SORRY	4,478,074,963,483,723,038,720
531	2022-10-03 13:41:58	bambam		MARVEL	9,253,240,205,718,900,965,376	MARVEL	1,717,746,159,052,402,196,480
540	2022-10-31 02:22:46	Gudanggaram	Filter_G	Gudanggaram	8,062,168,702,472,851,292,160	Gudanggaram	2,969,501,561,310,902,484,992
539	2022-10-28 01:08:51	WHISKY	WHISKY	WHISKY	24,172,461,184,034,136,915,968	WHISKY	3,020,790,496,207,569,944,576
538	2022-10-24 23:18:49	GhostRider™		KING	9,978,996,476,936,338,800,640	KING	7,525,715,643,099,505,491,968
537	2022-10-21 22:12:35	DEATH	INFINITY	Alibaba	1,096,465,753,672,450,834,432	Alibaba	1,432,010,122,848,760,758,272
536	2022-10-18 21:05:42	SovietUnion	KGB	SovietUnion	2,781,689,502,801,369,497,600	SovietUnion	1,692,594,716,895,587,598,336
535	2022-10-15 19:35:21	MARVEL	INFINITY	MARVEL	36,353,492,805,766,434,783,232	MARVEL	5,216,512,935,747,199,696,896
534	2022-10-12 17:04:08	ANGEL	INFINITY	Imhotep	1,003,183,104,592,334,553,088	Mammuthone	782,803,229,940,100,628,480
533	2022-10-09 15:57:08	MORENO		Indo_MASUUUUK	5,879,267,855,109,981,208,576	Fenriz	1,236,657,604,477,017,915,392
532	2022-10-06 14:49:17	JESSICA	INFINITY	HAMMER	3,508,294,925,751,471,833,088	SORRY	4,478,074,963,483,723,038,720
531	2022-10-03 13:41:58	bambam		MARVEL	9,253,240,205,718,900,965,376	MARVEL	1,717,746,159,052,402,196,480
530	2022-09-30 12:31:58	MARVEL	INFINITY	MARVEL	276,333,785,636,960,632,832	KING	116,262,268,427,237,982,208
529	2022-09-27 11:23:25	Caroline	Season	King	4,213,508,341,032,125,202,432	ANGEL	300,299,378,054,182,731,776
528	2022-09-24 09:10:58	Remond	INFINITY	buck	2,351,075,058,942,455,054,336	baclaby80	1,246,207,168,144,657,088,512
527	2022-09-21 06:04:17	ANGEL	INFINITY	madoka	1,161,874,740,986,343,063,552	Rusak	383,833,252,794,539,966,464
526	2022-09-18 03:42:15	ANGEL	UAE	MARVEL	18,496,637,620,173,305,544,704	MARVEL	3,456,117,957,003,029,512,192
525	2022-09-15 02:35:34	MORENO	WIN	ENIGMA	52,284,958,178,418,122,752	ENIGMA	179,133,468,050,502,090,752
524	2022-09-12 01:11:49	SHARK	UAE	Moreno	9,257,803,848,563,809,058,816	HELIUM	2,136,662,309,357,088,669,696
523	2022-09-09 00:02:50	Enigma	UAE	Enigma	287,166,271,317,988,474,880	SHARK	23,058,494,399,756,488,704
522	2022-09-05 22:50:12	ANGEL	ANGEL	Moreno	3,312,263,722,610,651,037,696	Sanchez	1,085,726,945,099,359,977,472
521	2022-09-02 21:42:31	Moreno	WIN	Moreno	3,035,496,552,256,386,891,776	mb16	856,304,002,564,892,786,688
530	2022-09-30 12:31:58	MARVEL	INFINITY	MARVEL	276,333,785,636,960,632,832	KING	116,262,268,427,237,982,208
529	2022-09-27 11:23:25	Caroline	Season	King	4,213,508,341,032,125,202,432	ANGEL	300,299,378,054,182,731,776
528	2022-09-24 09:10:58	Remond	INFINITY	buck	2,351,075,058,942,455,054,336	baclaby80	1,246,207,168,144,657,088,512
527	2022-09-21 06:04:17	ANGEL	INFINITY	madoka	1,161,874,740,986,343,063,552	Rusak	383,833,252,794,539,966,464
526	2022-09-18 03:42:15	ANGEL	UAE	MARVEL	18,496,637,620,173,305,544,704	MARVEL	3,456,117,957,003,029,512,192
525	2022-09-15 02:35:34	MORENO	WIN	ENIGMA	52,284,958,178,418,122,752	ENIGMA	179,133,468,050,502,090,752
524	2022-09-12 01:11:49	SHARK	UAE	Moreno	9,257,803,848,563,809,058,816	HELIUM	2,136,662,309,357,088,669,696
523	2022-09-09 00:02:50	Enigma	UAE	Enigma	287,166,271,317,988,474,880	SHARK	23,058,494,399,756,488,704
522	2022-09-05 22:50:12	ANGEL	ANGEL	Moreno	3,312,263,722,610,651,037,696	Sanchez	1,085,726,945,099,359,977,472
521	2022-09-02 21:42:31	Moreno	WIN	Moreno	3,035,496,552,256,386,891,776	mb16	856,304,002,564,892,786,688
520	2022-08-29 18:46:39	Moreno	MO	Moreno	17,329,987,794,969,112,346,624	Moreno	1,326,502,338,031,137,062,912
519	2022-08-29 18:44:38	Moreno	MO	Moreno	17,329,987,794,969,112,346,624	Moreno	1,326,502,338,031,137,062,912
518	2022-08-26 16:14:27	Moreno	OOO	MARVEL	3,199,170,363,176,992,112,640	MARVEL	1,121,307,331,954,264,244,224
517	2022-08-23 14:39:13	Barutbey	BOPE	Moreno	4,264,405,988,043,732,811,776	Sanchez	659,057,820,226,256,240,640
516	2022-08-20 13:29:19	Rita	PT	Rita	46,985,927,007,617,646,592	Rita	23,488,161,457,862,373,376
515	2022-08-17 12:20:08	Rita	POR	dELLETE	1,305,272,919,757,315,112,960	Rita	190,981,692,285,656,006,656
514	2022-08-14 10:26:00	samodavidim		Jeeves	5,743,985,642,711,461,920,768	RaoChan	193,315,995,638,599,450,624
513	2022-08-11 08:59:26	Rita	ZzZ	SetanUnyu	1,994,840,503,486,194,647,040	sanchez	11,775,530,338,051,579,904
512	2022-08-08 07:17:12	sanchez		Bigo	896,568,221,528,315,527,168	Alone	248,974,239,161,904,726,016
511	2022-08-05 05:56:42	Barutbey	TÜRK	samodavidim	2,098,472,731,946,714,136,576	totty	271,883,706,373,324,079,104
520	2022-08-29 18:46:39	Moreno	MO	Moreno	17,329,987,794,969,112,346,624	Moreno	1,326,502,338,031,137,062,912
519	2022-08-29 18:44:38	Moreno	MO	Moreno	17,329,987,794,969,112,346,624	Moreno	1,326,502,338,031,137,062,912
518	2022-08-26 16:14:27	Moreno	OOO	MARVEL	3,199,170,363,176,992,112,640	MARVEL	1,121,307,331,954,264,244,224
517	2022-08-23 14:39:13	Barutbey	BOPE	Moreno	4,264,405,988,043,732,811,776	Sanchez	659,057,820,226,256,240,640
516	2022-08-20 13:29:19	Rita	PT	Rita	46,985,927,007,617,646,592	Rita	23,488,161,457,862,373,376
515	2022-08-17 12:20:08	Rita	POR	dELLETE	1,305,272,919,757,315,112,960	Rita	190,981,692,285,656,006,656
514	2022-08-14 10:26:00	samodavidim		Jeeves	5,743,985,642,711,461,920,768	RaoChan	193,315,995,638,599,450,624
513	2022-08-11 08:59:26	Rita	ZzZ	SetanUnyu	1,994,840,503,486,194,647,040	sanchez	11,775,530,338,051,579,904
512	2022-08-08 07:17:12	sanchez		Bigo	896,568,221,528,315,527,168	Alone	248,974,239,161,904,726,016
511	2022-08-05 05:56:42	Barutbey	TÜRK	samodavidim	2,098,472,731,946,714,136,576	totty	271,883,706,373,324,079,104
510	2022-08-02 04:46:31	WoLFKinGS™	TR	WoLFKinGS™	19,200,028,613,804,371,738,624	WoLFKinGS™	5,871,914,307,874,565,652,480
509	2022-07-30 02:34:08	Peace	Zé branc	Anonymous	2,133,291,470,479,149,498,368	TrotoarRI	599,656,856,910,766,014,464
508	2022-07-27 00:51:36	Someone	WW	Pogacar	271,489,942,708,400,717,824	Pogacar	109,826,810,249,880,813,568
507	2022-07-23 23:46:13	PutinTeam	UK	PutinTeam	1,035,333,685,598,681,563,136	MaTzU	50,167,374,691,340,959,744
506	2022-07-20 21:13:24	Bren	DEATH	zloy_hohol	6,751,217,290,091,008,360,448	sakael	1,501,275,661,069,331,202,048
505	2022-07-17 02:46:51	WoLFKinGS™	TR	WoLFKinGS™	2,641,122,803,997,342,695,424	WoLFKinGS™	169,964,228,135,672,971,264
504	2022-07-14 01:22:48	Lion		MARVEL	211,592,398,323,424,564,346,880	MARVEL	12,873,890,129,437,144,383,488
503	2022-07-02 11:05:37	Time	INFINITY	Bakwan	840,148,358,458,527,318,016	mb16	585,853,073,598,499,848,192
502	2022-06-29 09:54:22	hammer	ORT-ONE	Joker	622,597,815,488,542,670,848	hammer	172,704,105,227,453,235,200
501	2022-06-26 08:46:43	Noob		mb16	186,705,834,732,908,675,072	Rouskisroup	884,345,050,428,692,627,456
